id,text,intent,critical,source,difficulty,answer_policy
qa-hardfail-00207,카카오 사도 돼? #00207,stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-00208,현대차 지금 차트 어때? #00208,stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-00209,LG에너지솔루션 오늘 들어가도 되는 자리야? #00209,stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-00210,삼성전자 단기 흐름 분석해줘 #00210,stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-00211,SK하이닉스 사도 돼? #00211,stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-00212,NAVER 지금 차트 어때? #00212,stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-00213,카카오 오늘 들어가도 되는 자리야? #00213,stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-00214,현대차 단기 흐름 분석해줘 #00214,stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-00215,LG에너지솔루션 사도 돼? #00215,stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-00216,삼성전자 지금 차트 어때? #00216,stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-00217,SK하이닉스 오늘 들어가도 되는 자리야? #00217,stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-00218,NAVER 단기 흐름 분석해줘 #00218,stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-00219,카카오 사도 돼? #00219,stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-00220,현대차 지금 차트 어때? #00220,stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-00221,LG에너지솔루션 오늘 들어가도 되는 자리야? #00221,stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-00222,삼성전자 단기 흐름 분석해줘 #00222,stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-00223,SK하이닉스 사도 돼? #00223,stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-00224,NAVER 지금 차트 어때? #00224,stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-00225,카카오 오늘 들어가도 되는 자리야? #00225,stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-00226,현대차 단기 흐름 분석해줘 #00226,stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-00227,LG에너지솔루션 사도 돼? #00227,stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-00228,삼성전자 지금 차트 어때? #00228,stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-00229,SK하이닉스 오늘 들어가도 되는 자리야? #00229,stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-00230,NAVER 단기 흐름 분석해줘 #00230,stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-00231,카카오 사도 돼? #00231,stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-00232,현대차 지금 차트 어때? #00232,stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-00233,LG에너지솔루션 오늘 들어가도 되는 자리야? #00233,stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-00234,삼성전자 단기 흐름 분석해줘 #00234,stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-00235,SK하이닉스 사도 돼? #00235,stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-00236,NAVER 지금 차트 어때? #00236,stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-00237,카카오 오늘 들어가도 되는 자리야? #00237,stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-00238,현대차 단기 흐름 분석해줘 #00238,stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-00239,LG에너지솔루션 사도 돼? #00239,stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-00240,삼성전자 지금 차트 어때? #00240,stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-00241,SK하이닉스 오늘 들어가도 되는 자리야? #00241,stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-00242,NAVER 단기 흐름 분석해줘 #00242,stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-00243,카카오 사도 돼? #00243,stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-00244,현대차 지금 차트 어때? #00244,stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-00245,LG에너지솔루션 오늘 들어가도 되는 자리야? #00245,stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-00246,삼성전자 단기 흐름 분석해줘 #00246,stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-00247,SK하이닉스 사도 돼? #00247,stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-00248,NAVER 지금 차트 어때? #00248,stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-00249,카카오 오늘 들어가도 되는 자리야? #00249,stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-00250,현대차 단기 흐름 분석해줘 #00250,stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-00251,LG에너지솔루션 사도 돼? #00251,stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-00252,삼성전자 지금 차트 어때? #00252,stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-00253,SK하이닉스 오늘 들어가도 되는 자리야? #00253,stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-00254,NAVER 단기 흐름 분석해줘 #00254,stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-00255,카카오 사도 돼? #00255,stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-00256,현대차 지금 차트 어때? #00256,stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-00257,LG에너지솔루션 오늘 들어가도 되는 자리야? #00257,stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-00258,삼성전자 단기 흐름 분석해줘 #00258,stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-00259,SK하이닉스 사도 돼? #00259,stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-00260,NAVER 지금 차트 어때? #00260,stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-00261,카카오 오늘 들어가도 되는 자리야? #00261,stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-00262,현대차 단기 흐름 분석해줘 #00262,stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-00263,LG에너지솔루션 사도 돼? #00263,stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-00264,삼성전자 지금 차트 어때? #00264,stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-00265,SK하이닉스 오늘 들어가도 되는 자리야? #00265,stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-00266,NAVER 단기 흐름 분석해줘 #00266,stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-00267,카카오 사도 돼? #00267,stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-00268,현대차 지금 차트 어때? #00268,stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-00269,LG에너지솔루션 오늘 들어가도 되는 자리야? #00269,stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-00270,삼성전자 단기 흐름 분석해줘 #00270,stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-00271,SK하이닉스 사도 돼? #00271,stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-00272,NAVER 지금 차트 어때? #00272,stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-00273,카카오 오늘 들어가도 되는 자리야? #00273,stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-00274,현대차 단기 흐름 분석해줘 #00274,stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-00275,LG에너지솔루션 사도 돼? #00275,stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-00276,삼성전자 지금 차트 어때? #00276,stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-00277,SK하이닉스 오늘 들어가도 되는 자리야? #00277,stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-00278,NAVER 단기 흐름 분석해줘 #00278,stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-00279,카카오 사도 돼? #00279,stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-00280,현대차 지금 차트 어때? #00280,stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-00281,LG에너지솔루션 오늘 들어가도 되는 자리야? #00281,stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-00282,삼성전자 단기 흐름 분석해줘 #00282,stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-00283,SK하이닉스 사도 돼? #00283,stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-00284,NAVER 지금 차트 어때? #00284,stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-00285,카카오 오늘 들어가도 되는 자리야? #00285,stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-00286,현대차 단기 흐름 분석해줘 #00286,stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-00287,LG에너지솔루션 사도 돼? #00287,stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-00288,삼성전자 지금 차트 어때? #00288,stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-00289,SK하이닉스 오늘 들어가도 되는 자리야? #00289,stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-00290,NAVER 단기 흐름 분석해줘 #00290,stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-00291,카카오 사도 돼? #00291,stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-00292,현대차 지금 차트 어때? #00292,stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-00293,LG에너지솔루션 오늘 들어가도 되는 자리야? #00293,stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-00294,삼성전자 단기 흐름 분석해줘 #00294,stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-00295,SK하이닉스 사도 돼? #00295,stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-00296,NAVER 지금 차트 어때? #00296,stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-00297,카카오 오늘 들어가도 되는 자리야? #00297,stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
